"Catalogue No","Short Description","ADR Number","Addition Date","SAP No","SAP Check Date","SAP Check Name","Material Owner","Status ADR","Item Status","Sync Status",INC,MGC,"Long Description","Raw Data","Service Type",UOM,Category,Cataloguer,"Cataloguer Name","Cataloguer Check Date","Std App","Std App Name","Std App Check Date","Proc App","Proc App Name","Proc App Check Date"
19582,"MFG,TEST CALIBRATION:CHAIN BLK;3T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000881,"2019-08-29 17:36:48",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CHAIN BLK;RATE TYPE: 3T;CERTIFICATION: GOV","Kalibrasi Chain Block 3 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:48",Validate,"STD APP S","2019-08-29 17:36:48",Validate,PROCUREMENT,"2019-08-29 17:36:48"
19583,"MFG,TEST CALIBRATION:CHAIN BLK;5T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000882,"2019-08-29 17:36:48",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CHAIN BLK;RATE TYPE: 5T;CERTIFICATION: GOV","Kalibrasi Chain Block 5 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:48",Validate,"STD APP S","2019-08-29 17:36:48",Validate,PROCUREMENT,"2019-08-29 17:36:48"
19584,"MFG,TEST CALIBRATION:CHAIN BLK;6.5T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000883,"2019-08-29 17:36:49",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CHAIN BLK;RATE TYPE: 6.5T;CERTIFICATION: GOV","Kalibrasi Chain Block 6,5 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:49",Validate,"STD APP S","2019-08-29 17:36:49",Validate,PROCUREMENT,"2019-08-29 17:36:49"
19585,"MFG,TEST CALIBRATION:CHAIN BLK;7T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000884,"2019-08-29 17:36:49",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CHAIN BLK;RATE TYPE: 7T;CERTIFICATION: GOV","Kalibrasi Chain Block 7 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:49",Validate,"STD APP S","2019-08-29 17:36:49",Validate,PROCUREMENT,"2019-08-29 17:36:49"
19586,"MFG,TEST CALIBRATION:LFT CHAIN;1.5T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000885,"2019-08-29 17:36:50",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 1.5T;CERTIFICATION: METR","Kalibrasi Lifting Chain 1,5 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:50",Validate,"STD APP S","2019-08-29 17:36:50",Validate,PROCUREMENT,"2019-08-29 17:36:50"
19587,"MFG,TEST CALIBRATION:LFT CHAIN;3T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000886,"2019-08-29 17:36:50",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 3T;CERTIFICATION: METR","Kalibrasi Lifting Chain 3  TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:50",Validate,"STD APP S","2019-08-29 17:36:50",Validate,PROCUREMENT,"2019-08-29 17:36:50"
19588,"MFG,TEST CALIBRATION:LFT CHAIN;5T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000887,"2019-08-29 17:36:50",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 5T;CERTIFICATION: METR","Kalibrasi Lifting Chain 5 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:50",Validate,"STD APP S","2019-08-29 17:36:50",Validate,PROCUREMENT,"2019-08-29 17:36:50"
19589,"MFG,TEST CALIBRATION:LFT CHAIN;6.5T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000888,"2019-08-29 17:36:51",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 6.5T;CERTIFICATION: METR","Kalibrasi Lifting Chain 6,5 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:51",Validate,"STD APP S","2019-08-29 17:36:51",Validate,PROCUREMENT,"2019-08-29 17:36:51"
19590,"MFG,TEST CALIBRATION:LFT CHAIN;7T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000889,"2019-08-29 17:36:51",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 7T;CERTIFICATION: METR","Kalibrasi Lifting Chain 7 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:51",Validate,"STD APP S","2019-08-29 17:36:51",Validate,PROCUREMENT,"2019-08-29 17:36:51"
19591,"MFG,TEST CALIBRATION:LFT CHAIN;9T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000890,"2019-08-29 17:36:51",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 9T;CERTIFICATION: METR","Kalibrasi Lifting Chain 9 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:51",Validate,"STD APP S","2019-08-29 17:36:51",Validate,PROCUREMENT,"2019-08-29 17:36:51"
19592,"MFG,TEST CALIBRATION:LFT CHAIN;10T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000891,"2019-08-29 17:36:52",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 10T;CERTIFICATION: METR","Kalibrasi Lifting Chain 10 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:52",Validate,"STD APP S","2019-08-29 17:36:52",Validate,PROCUREMENT,"2019-08-29 17:36:52"
19593,"MFG,TEST CALIBRATION:LFT CHAIN;12T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000892,"2019-08-29 17:36:52",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 12T;CERTIFICATION: METR","Kalibrasi Lifting Chain 12 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:52",Validate,"STD APP S","2019-08-29 17:36:52",Validate,PROCUREMENT,"2019-08-29 17:36:52"
19594,"MFG,TEST CALIBRATION:LFT CHAIN;15T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000893,"2019-08-29 17:36:53",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 15T;CERTIFICATION: METR","Kalibrasi Lifting Chain 15 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:53",Validate,"STD APP S","2019-08-29 17:36:53",Validate,PROCUREMENT,"2019-08-29 17:36:53"
19595,"MFG,TEST CALIBRATION:LFT CHAIN;18T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000894,"2019-08-29 17:36:53",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 18T;CERTIFICATION: METR","Kalibrasi Lifting Chain 18 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:53",Validate,"STD APP S","2019-08-29 17:36:53",Validate,PROCUREMENT,"2019-08-29 17:36:53"
19596,"MFG,TEST CALIBRATION:LFT CHAIN;20T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000895,"2019-08-29 17:36:53",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 20T;CERTIFICATION: METR","Kalibrasi Lifting Chain 20 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:53",Validate,"STD APP S","2019-08-29 17:36:53",Validate,PROCUREMENT,"2019-08-29 17:36:53"
19597,"MFG,TEST CALIBRATION:LFT CHAIN;22T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000896,"2019-08-29 17:36:54",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 22T;CERTIFICATION: METR","Kalibrasi Lifting Chain 22 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:54",Validate,"STD APP S","2019-08-29 17:36:54",Validate,PROCUREMENT,"2019-08-29 17:36:54"
19598,"MFG,TEST CALIBRATION:LFT CHAIN;25T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000897,"2019-08-29 17:36:54",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 25T;CERTIFICATION: METR","Kalibrasi Lifting Chain 25 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:54",Validate,"STD APP S","2019-08-29 17:36:54",Validate,PROCUREMENT,"2019-08-29 17:36:54"
19599,"MFG,TEST CALIBRATION:LFT CHAIN;28T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000898,"2019-08-29 17:36:54",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 28T;CERTIFICATION: METR","Kalibrasi Lifting Chain 28 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:54",Validate,"STD APP S","2019-08-29 17:36:54",Validate,PROCUREMENT,"2019-08-29 17:36:54"
19600,"MFG,TEST CALIBRATION:LFT CHAIN;30T;METR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000899,"2019-08-29 17:36:55",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LFT CHAIN;RATE TYPE: 30T;CERTIFICATION: METR","Kalibrasi Lifting Chain 30 TON",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:55",Validate,"STD APP S","2019-08-29 17:36:55",Validate,PROCUREMENT,"2019-08-29 17:36:55"
19601,"MFG,TEST CALIBRATION:LADDER;1.5M;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000900,"2019-08-29 17:36:55",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LADDER;RATE TYPE: 1.5M;CERTIFICATION: GOV","Kalibrasi Ladder 1,5 Meter",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:55",Validate,"STD APP S","2019-08-29 17:36:55",Validate,PROCUREMENT,"2019-08-29 17:36:55"
19602,"MFG,TEST CALIBRATION:LADDER;3M;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000901,"2019-08-29 17:36:56",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LADDER;RATE TYPE: 3M;CERTIFICATION: GOV","Kalibrasi Ladder 3 Meter",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:56",Validate,"STD APP S","2019-08-29 17:36:56",Validate,PROCUREMENT,"2019-08-29 17:36:56"
19603,"MFG,TEST CALIBRATION:LADDER;5M;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000902,"2019-08-29 17:36:56",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: LADDER;RATE TYPE: 5M;CERTIFICATION: GOV","Kalibrasi Ladder 5 Meter",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:56",Validate,"STD APP S","2019-08-29 17:36:56",Validate,PROCUREMENT,"2019-08-29 17:36:56"
19604,"MFG,TEST CALIBRATION:CRANE;10T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000903,"2019-08-29 17:36:56",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CRANE;RATE TYPE: 10T;CERTIFICATION: GOV","Kalibrasi Crane 10 Ton",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:56",Validate,"STD APP S","2019-08-29 17:36:56",Validate,PROCUREMENT,"2019-08-29 17:36:56"
19605,"MFG,TEST CALIBRATION:CRANE;15T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000904,"2019-08-29 17:36:57",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CRANE;RATE TYPE: 15T;CERTIFICATION: GOV","Kalibrasi Crane 15 Ton",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:57",Validate,"STD APP S","2019-08-29 17:36:57",Validate,PROCUREMENT,"2019-08-29 17:36:57"
19606,"MFG,TEST CALIBRATION:CRANE;20T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000905,"2019-08-29 17:36:57",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CRANE;RATE TYPE: 20T;CERTIFICATION: GOV","Kalibrasi Crane 20 Ton",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:57",Validate,"STD APP S","2019-08-29 17:36:57",Validate,PROCUREMENT,"2019-08-29 17:36:57"
19607,"MFG,TEST CALIBRATION:CRANE;25T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000906,"2019-08-29 17:36:57",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CRANE;RATE TYPE: 25T;CERTIFICATION: GOV","Kalibrasi Crane 25 Ton",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:57",Validate,"STD APP S","2019-08-29 17:36:57",Validate,PROCUREMENT,"2019-08-29 17:36:57"
19608,"MFG,TEST CALIBRATION:CRANE;30T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000907,"2019-08-29 17:36:58",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CRANE;RATE TYPE: 30T;CERTIFICATION: GOV","Kalibrasi Crane 30 Ton",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:58",Validate,"STD APP S","2019-08-29 17:36:58",Validate,PROCUREMENT,"2019-08-29 17:36:58"
19609,"MFG,TEST CALIBRATION:CRANE;35T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000908,"2019-08-29 17:36:58",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CRANE;RATE TYPE: 35T;CERTIFICATION: GOV","Kalibrasi Crane 35 Ton",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:58",Validate,"STD APP S","2019-08-29 17:36:58",Validate,PROCUREMENT,"2019-08-29 17:36:58"
19610,"MFG,TEST CALIBRATION:CRANE;40T;GOV",ABM2019000083,"2019-08-29 03:36:22",S00000000000000909,"2019-08-29 17:36:59",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: CRANE;RATE TYPE: 40T;CERTIFICATION: GOV","Kalibrasi Crane 40 Ton",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:59",Validate,"STD APP S","2019-08-29 17:36:59",Validate,PROCUREMENT,"2019-08-29 17:36:59"
19611,"DOMESTIC SEA FREIGHT:LCT;300DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000910,"2019-08-29 17:36:59",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 300DWT","Shipment By LCT 300 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:59",Validate,"STD APP S","2019-08-29 17:36:59",Validate,PROCUREMENT,"2019-08-29 17:36:59"
19612,"DOMESTIC SEA FREIGHT:LCT;400DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000911,"2019-08-29 17:36:59",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 400DWT","Shipment By LCT 400 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:36:59",Validate,"STD APP S","2019-08-29 17:36:59",Validate,PROCUREMENT,"2019-08-29 17:36:59"
19613,"DOMESTIC SEA FREIGHT:LCT;500DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000912,"2019-08-29 17:37:00",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 500DWT","Shipment By LCT 500 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:00",Validate,"STD APP S","2019-08-29 17:37:00",Validate,PROCUREMENT,"2019-08-29 17:37:00"
19614,"DOMESTIC SEA FREIGHT:LCT;600DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000913,"2019-08-29 17:37:00",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 600DWT","Shipment By LCT 600 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:00",Validate,"STD APP S","2019-08-29 17:37:00",Validate,PROCUREMENT,"2019-08-29 17:37:00"
19615,"DOMESTIC SEA FREIGHT:LCT;800DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000914,"2019-08-29 17:37:01",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 800DWT","Shipment By LCT 800 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:01",Validate,"STD APP S","2019-08-29 17:37:01",Validate,PROCUREMENT,"2019-08-29 17:37:01"
19616,"DOMESTIC SEA FREIGHT:LCT;1000DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000915,"2019-08-29 17:37:01",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 1000DWT","Shipment By LCT 1.000 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:01",Validate,"STD APP S","2019-08-29 17:37:01",Validate,PROCUREMENT,"2019-08-29 17:37:01"
19617,"DOMESTIC SEA FREIGHT:LCT;1200DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000916,"2019-08-29 17:37:01",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 1200DWT","Shipment By LCT 1.200 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:01",Validate,"STD APP S","2019-08-29 17:37:01",Validate,PROCUREMENT,"2019-08-29 17:37:01"
19618,"DOMESTIC SEA FREIGHT:LCT;1300DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000917,"2019-08-29 17:37:02",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 1300DWT","Shipment By LCT 1.300 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:02",Validate,"STD APP S","2019-08-29 17:37:02",Validate,PROCUREMENT,"2019-08-29 17:37:02"
19619,"DOMESTIC SEA FREIGHT:LCT;1500DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000918,"2019-08-29 17:37:02",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 1500DWT","Shipment By LCT 1.500 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:02",Validate,"STD APP S","2019-08-29 17:37:02",Validate,PROCUREMENT,"2019-08-29 17:37:02"
19620,"DOMESTIC SEA FREIGHT:LCT;2000DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000919,"2019-08-29 17:37:02",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 2000DWT","Shipment By LCT 2.000 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:02",Validate,"STD APP S","2019-08-29 17:37:02",Validate,PROCUREMENT,"2019-08-29 17:37:02"
19621,"DOMESTIC SEA FREIGHT:LCT;2500DWT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000920,"2019-08-29 17:37:03",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78101701,78101700,"DOMESTIC SEA FREIGHT:MODE TYPE: LCT;CAPACITY: 2500DWT","Shipment By LCT 2.500 dwt",ZSER,UNT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:03",Validate,"STD APP S","2019-08-29 17:37:03",Validate,PROCUREMENT,"2019-08-29 17:37:03"
19622,"DELIVERY,NATIONAL:REGULER",ABM2019000083,"2019-08-29 03:36:22",S00000000000000921,"2019-08-29 17:37:03",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78102201,78102200,"DELIVERY,NATIONAL:SERVICE TYPE: REGULER","Shipment By Kilobasis Reguler",ZSER,KG,S,Validate,"Reza Pahlevi","2019-08-29 17:37:03",Validate,"STD APP S","2019-08-29 17:37:03",Validate,PROCUREMENT,"2019-08-29 17:37:03"
19623,"DELIVERY,NATIONAL:EXPRESS",ABM2019000083,"2019-08-29 03:36:22",S00000000000000922,"2019-08-29 17:37:04",PROCUREMENT,"user abm",FINISH,ORIGIN,success,78102201,78102200,"DELIVERY,NATIONAL:SERVICE TYPE: EXPRESS","Shipment By Kilobasis Express",ZSER,KG,S,Validate,"Reza Pahlevi","2019-08-29 17:37:04",Validate,"STD APP S","2019-08-29 17:37:04",Validate,PROCUREMENT,"2019-08-29 17:37:04"
19624,"TRANSPORT,ITERMODA:MOB-DEMOB;EXCA",ABM2019000083,"2019-08-29 03:36:22",S00000000000000923,"2019-08-29 17:37:04",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,78101907,78101900,"TRANSPORT,ITERMODA:SERVICE TYPE: MOB-DEMOB;OBJECT: EXCA","Shipment Excavator",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:04",Validate,"STD APP S","2019-08-29 17:37:04",Validate,PROCUREMENT,"2019-08-29 17:37:04"
19625,"TRANSPORT,ITERMODA:MOB-DEMOB;DOZR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000924,"2019-08-29 17:37:04",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,78101907,78101900,"TRANSPORT,ITERMODA:SERVICE TYPE: MOB-DEMOB;OBJECT: DOZR","Shipment Dozzer",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:04",Validate,"STD APP S","2019-08-29 17:37:04",Validate,PROCUREMENT,"2019-08-29 17:37:04"
19626,"TRANSPORT,ITERMODA:MOB-DEMOB;SUPEQ",ABM2019000083,"2019-08-29 03:36:22",S00000000000000925,"2019-08-29 17:37:05",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,78101907,78101900,"TRANSPORT,ITERMODA:SERVICE TYPE: MOB-DEMOB;OBJECT: SUPEQ","Shipment Supporting Equipment",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:05",Validate,"STD APP S","2019-08-29 17:37:05",Validate,PROCUREMENT,"2019-08-29 17:37:05"
19627,"TRANSPORT,ITERMODA:MOB-DEMOB;M GRADER",ABM2019000083,"2019-08-29 03:36:22",S00000000000000926,"2019-08-29 17:37:05",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,78101907,78101900,"TRANSPORT,ITERMODA:SERVICE TYPE: MOB-DEMOB;OBJECT: M GRADER","Shipment Gradder",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:05",Validate,"STD APP S","2019-08-29 17:37:05",Validate,PROCUREMENT,"2019-08-29 17:37:05"
19628,"TRANSPORT,ITERMODA:MOB-DEMOB;OHT",ABM2019000083,"2019-08-29 03:36:22",S00000000000000927,"2019-08-29 17:37:05",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,78101907,78101900,"TRANSPORT,ITERMODA:SERVICE TYPE: MOB-DEMOB;OBJECT: OHT","Shipment Off Highway Truck",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:05",Validate,"STD APP S","2019-08-29 17:37:05",Validate,PROCUREMENT,"2019-08-29 17:37:05"
19629,"TRANSPORT,ITERMODA:MOB-DEMOB;COMPACTOR",ABM2019000083,"2019-08-29 03:36:22",S00000000000000928,"2019-08-29 17:37:06",PROCUREMENT,"user abm",FINISH,"REVISION 1",success,78101907,78101900,"TRANSPORT,ITERMODA:SERVICE TYPE: MOB-DEMOB;OBJECT: COMPACTOR","Shipment Compactor",ZSER,LOT,S,Validate,"Reza Pahlevi","2019-08-29 17:37:06",Validate,"STD APP S","2019-08-29 17:37:06",Validate,PROCUREMENT,"2019-08-29 17:37:06"
19630,"NETWORK VOICE:IP PHONE;GENERAL",ABM2019000084,"2019-08-29 03:45:09",S00000000000000929,"2019-08-29 17:45:10",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81161712,81161700,"NETWORK VOICE:SERVICE TYPE: IP PHONE;UNIT TYPE: GENERAL","IP Phone General",ZSER,MTH,S,Validate,"Reza Pahlevi","2019-08-29 17:45:10",Validate,"STD APP S","2019-08-29 17:45:10",Validate,PROCUREMENT,"2019-08-29 17:45:10"
19631,"NETWORK VOICE:IP PHONE;EXECUTIVE",ABM2019000084,"2019-08-29 03:45:09",S00000000000000930,"2019-08-29 17:45:10",PROCUREMENT,"user abm",FINISH,ORIGIN,success,81161712,81161700,"NETWORK VOICE:SERVICE TYPE: IP PHONE;UNIT TYPE: EXECUTIVE","IP Phone Executive",ZSER,MTH,S,Validate,"Reza Pahlevi","2019-08-29 17:45:10",Validate,"STD APP S","2019-08-29 17:45:10",Validate,PROCUREMENT,"2019-08-29 17:45:10"
